name_x,empty_slots,free_bikes,latitude,longitude,fsq_id,name_y,rating,categories,address,Name,Rating,Address,City,State,ZIP Code,Yelp_Latitude,Yelp_Longitude
42 - CLN 204 L1 Norte,11,0,-15.77662,-47.87749,5b116a83419a9e002caec9a6,Quanto Cafe,8.6,"['Coffee Shop', 'Restaurant']","Comercio Local Norte 103 Bloco A Asa Norte, Brasília, DF, 70732-510",Green's Restaurante Natural,4.5,"CLN 302, Bloco B",Brasília,DF,70723-520,-15.77662,-47.87749
42 - CLN 204 L1 Norte,11,0,-15.77662,-47.87749,5b116a83419a9e002caec9a6,Quanto Cafe,8.6,"['Coffee Shop', 'Restaurant']","Comercio Local Norte 103 Bloco A Asa Norte, Brasília, DF, 70732-510",Ashram,4.5,Scn 103,Brasília,DF,70732-510,-15.77662,-47.87749
42 - CLN 204 L1 Norte,11,0,-15.77662,-47.87749,5b116a83419a9e002caec9a6,Quanto Cafe,8.6,"['Coffee Shop', 'Restaurant']","Comercio Local Norte 103 Bloco A Asa Norte, Brasília, DF, 70732-510",Hanna Sabores,4.0,"SCLN, 203 Bloco B",Shcn,DF,,-15.77662,-47.87749
42 - CLN 204 L1 Norte,11,0,-15.77662,-47.87749,5b116a83419a9e002caec9a6,Quanto Cafe,8.6,"['Coffee Shop', 'Restaurant']","Comercio Local Norte 103 Bloco A Asa Norte, Brasília, DF, 70732-510",Cristina Colina da Pedra Cafés Especiais,5.0,"CLN 202 Norte, Bloco A, Loja 45",Shcn,DF,70832-515,-15.77662,-47.87749
42 - CLN 204 L1 Norte,11,0,-15.77662,-47.87749,5b116a83419a9e002caec9a6,Quanto Cafe,8.6,"['Coffee Shop', 'Restaurant']","Comercio Local Norte 103 Bloco A Asa Norte, Brasília, DF, 70732-510",Alpinus Galeteria e Choperia,4.0,Parque da Cidade,Brasília,DF,70610-300,-15.77662,-47.87749
42 - CLN 204 L1 Norte,11,0,-15.77662,-47.87749,4b9c1d89f964a520af4b36e3,Daniel Briand Pâtissier & Chocolatier,8.5,"['Café', 'Coffee Shop', 'Restaurant']","Cln 104, Brasília, DF, 70733-510",Nossa Cozinha Bistrô,4.0,"CLN 402 BL C, 60",Brasília,DF,70834-530,-15.77662,-47.87749
42 - CLN 204 L1 Norte,11,0,-15.77662,-47.87749,4b9c1d89f964a520af4b36e3,Daniel Briand Pâtissier & Chocolatier,8.5,"['Café', 'Coffee Shop', 'Restaurant']","Cln 104, Brasília, DF, 70733-510",Senhora Empada Uma Senhora Massa,4.5,"CLN 203 Bloco D, 11",Brasília,DF,70833-540,-15.77662,-47.87749
42 - CLN 204 L1 Norte,11,0,-15.77662,-47.87749,4b9c1d89f964a520af4b36e3,Daniel Briand Pâtissier & Chocolatier,8.5,"['Café', 'Coffee Shop', 'Restaurant']","Cln 104, Brasília, DF, 70733-510",Cantucci,4.0,"CLN 403 Bloco E, 03",Brasília,DF,70835-550,-15.77662,-47.87749
42 - CLN 204 L1 Norte,11,0,-15.77662,-47.87749,4b9c1d89f964a520af4b36e3,Daniel Briand Pâtissier & Chocolatier,8.5,"['Café', 'Coffee Shop', 'Restaurant']","Cln 104, Brasília, DF, 70733-510",Supren Verda,5.0,"Scln 203 Bloco D, 53",Brasília,DF,70833-540,-15.77662,-47.87749
42 - CLN 204 L1 Norte,11,0,-15.77662,-47.87749,4b9c1d89f964a520af4b36e3,Daniel Briand Pâtissier & Chocolatier,8.5,"['Café', 'Coffee Shop', 'Restaurant']","Cln 104, Brasília, DF, 70733-510",Objeto Encontrado,4.0,"CLN 102, Bloco B",Brasília,DF,70722-520,-15.77662,-47.87749
42 - CLN 204 L1 Norte,11,0,-15.77662,-47.87749,4b9c1d89f964a520af4b36e3,Daniel Briand Pâtissier & Chocolatier,8.5,"['Café', 'Coffee Shop', 'Restaurant']","Cln 104, Brasília, DF, 70733-510",Confraria Chico Mineiro,4.5,"SCLN, 104",Brasília,DF,70733-040,-15.77662,-47.87749
42 - CLN 204 L1 Norte,11,0,-15.77662,-47.87749,4b9c1d89f964a520af4b36e3,Daniel Briand Pâtissier & Chocolatier,8.5,"['Café', 'Coffee Shop', 'Restaurant']","Cln 104, Brasília, DF, 70733-510",Martinica Café,4.5,"CLN 303, Bloco A",Brasília,DF,70735-510,-15.77662,-47.87749
42 - CLN 204 L1 Norte,11,0,-15.77662,-47.87749,4b9c1d89f964a520af4b36e3,Daniel Briand Pâtissier & Chocolatier,8.5,"['Café', 'Coffee Shop', 'Restaurant']","Cln 104, Brasília, DF, 70733-510",Daniel Briand Patissier & Chocolatier,4.0,"CLN, 104",Brasília,DF,70733-540,-15.77662,-47.87749
42 - CLN 204 L1 Norte,11,0,-15.77662,-47.87749,4b9c1d89f964a520af4b36e3,Daniel Briand Pâtissier & Chocolatier,8.5,"['Café', 'Coffee Shop', 'Restaurant']","Cln 104, Brasília, DF, 70733-510",Velvet PUB,4.0,"Cln 102 bloco B, 28-32",Shcn,DF,70722-520,-15.77662,-47.87749
42 - CLN 204 L1 Norte,11,0,-15.77662,-47.87749,4b9c1d89f964a520af4b36e3,Daniel Briand Pâtissier & Chocolatier,8.5,"['Café', 'Coffee Shop', 'Restaurant']","Cln 104, Brasília, DF, 70733-510",Hajimê,4.0,"SCLN, 201",Brasília,DF,70832-530,-15.77662,-47.87749
42 - CLN 204 L1 Norte,11,0,-15.77662,-47.87749,4b9c1d89f964a520af4b36e3,Daniel Briand Pâtissier & Chocolatier,8.5,"['Café', 'Coffee Shop', 'Restaurant']","Cln 104, Brasília, DF, 70733-510",Flor de Lotus Restaurante Natural,4.5,CLN 102 BL A  lj 48,Brasília,DF,70722-510,-15.77662,-47.87749
42 - CLN 204 L1 Norte,11,0,-15.77662,-47.87749,4b9c1d89f964a520af4b36e3,Daniel Briand Pâtissier & Chocolatier,8.5,"['Café', 'Coffee Shop', 'Restaurant']","Cln 104, Brasília, DF, 70733-510",Korugar Bistrô,3.5,SCLN 203 Bloco C loja 59,Brasília,DF,,-15.77662,-47.87749
42 - CLN 204 L1 Norte,11,0,-15.77662,-47.87749,4b9c1d89f964a520af4b36e3,Daniel Briand Pâtissier & Chocolatier,8.5,"['Café', 'Coffee Shop', 'Restaurant']","Cln 104, Brasília, DF, 70733-510",Páprica Burger,5.0,Eixinho 204 Norte,Brasília,DF,70297-400,-15.77662,-47.87749
42 - CLN 204 L1 Norte,11,0,-15.77662,-47.87749,4b9c1d89f964a520af4b36e3,Daniel Briand Pâtissier & Chocolatier,8.5,"['Café', 'Coffee Shop', 'Restaurant']","Cln 104, Brasília, DF, 70733-510",Soares e Souza Emporio,4.0,"CLN 212 BL B, 0 - Asa Norte",Brasília - Asa Norte,DF,70864-520,-15.77662,-47.87749
42 - CLN 204 L1 Norte,11,0,-15.77662,-47.87749,4b9c1d89f964a520af4b36e3,Daniel Briand Pâtissier & Chocolatier,8.5,"['Café', 'Coffee Shop', 'Restaurant']","Cln 104, Brasília, DF, 70733-510",Empório Albamonte,3.5,"SCLN 203 Bloco C, 7",Shcn,DF,70833-530,-15.77662,-47.87749
42 - CLN 204 L1 Norte,11,0,-15.77662,-47.87749,4b9c1d89f964a520af4b36e3,Daniel Briand Pâtissier & Chocolatier,8.5,"['Café', 'Coffee Shop', 'Restaurant']","Cln 104, Brasília, DF, 70733-510",Green's Restaurante Natural,4.5,"CLN 302, Bloco B",Brasília,DF,70723-520,-15.77662,-47.87749
42 - CLN 204 L1 Norte,11,0,-15.77662,-47.87749,4b9c1d89f964a520af4b36e3,Daniel Briand Pâtissier & Chocolatier,8.5,"['Café', 'Coffee Shop', 'Restaurant']","Cln 104, Brasília, DF, 70733-510",Ashram,4.5,Scn 103,Brasília,DF,70732-510,-15.77662,-47.87749
42 - CLN 204 L1 Norte,11,0,-15.77662,-47.87749,4b9c1d89f964a520af4b36e3,Daniel Briand Pâtissier & Chocolatier,8.5,"['Café', 'Coffee Shop', 'Restaurant']","Cln 104, Brasília, DF, 70733-510",Hanna Sabores,4.0,"SCLN, 203 Bloco B",Shcn,DF,,-15.77662,-47.87749
42 - CLN 204 L1 Norte,11,0,-15.77662,-47.87749,4b9c1d89f964a520af4b36e3,Daniel Briand Pâtissier & Chocolatier,8.5,"['Café', 'Coffee Shop', 'Restaurant']","Cln 104, Brasília, DF, 70733-510",Cristina Colina da Pedra Cafés Especiais,5.0,"CLN 202 Norte, Bloco A, Loja 45",Shcn,DF,70832-515,-15.77662,-47.87749
42 - CLN 204 L1 Norte,11,0,-15.77662,-47.87749,4b9c1d89f964a520af4b36e3,Daniel Briand Pâtissier & Chocolatier,8.5,"['Café', 'Coffee Shop', 'Restaurant']","Cln 104, Brasília, DF, 70733-510",Alpinus Galeteria e Choperia,4.0,Parque da Cidade,Brasília,DF,70610-300,-15.77662,-47.87749
48 - CLN 209 L1 Norte,1,14,-15.75737,-47.88223,4b7c50f9f964a520eb8b2fe3,Casa de Biscoitos Mineiros,8.1,"['Bakery', 'Dessert Shop', 'Restaurant']","Cln 210 Bl D, Brasília, DF, 70862-540",Fran's Café,3.0,"CLN 209 Bloco D, 17",Brasília,DF,70854-540,-15.75737,-47.88223
48 - CLN 209 L1 Norte,1,14,-15.75737,-47.88223,4b7c50f9f964a520eb8b2fe3,Casa de Biscoitos Mineiros,8.1,"['Bakery', 'Dessert Shop', 'Restaurant']","Cln 210 Bl D, Brasília, DF, 70862-540",Due Trattoria e Bruschetteria,4.0,Via L Um Norte,Brasilia,DF,70730-640,-15.75737,-47.88223
48 - CLN 209 L1 Norte,1,14,-15.75737,-47.88223,4b7c50f9f964a520eb8b2fe3,Casa de Biscoitos Mineiros,8.1,"['Bakery', 'Dessert Shop', 'Restaurant']","Cln 210 Bl D, Brasília, DF, 70862-540",Casa de Biscoitos Mineiros,4.5,CLN 210,Brasília,DF,70862-540,-15.75737,-47.88223
48 - CLN 209 L1 Norte,1,14,-15.75737,-47.88223,4b7c50f9f964a520eb8b2fe3,Casa de Biscoitos Mineiros,8.1,"['Bakery', 'Dessert Shop', 'Restaurant']","Cln 210 Bl D, Brasília, DF, 70862-540",Giraffas,3.5,"CLN 209 Bloco D, 9",Brasília,DF,70854-540,-15.75737,-47.88223
48 - CLN 209 L1 Norte,1,14,-15.75737,-47.88223,4b7c50f9f964a520eb8b2fe3,Casa de Biscoitos Mineiros,8.1,"['Bakery', 'Dessert Shop', 'Restaurant']","Cln 210 Bl D, Brasília, DF, 70862-540",Vincent,4.5,"CLN, 409",Brasília,DF,70857-510,-15.75737,-47.88223
48 - CLN 209 L1 Norte,1,14,-15.75737,-47.88223,4b7c50f9f964a520eb8b2fe3,Casa de Biscoitos Mineiros,8.1,"['Bakery', 'Dessert Shop', 'Restaurant']","Cln 210 Bl D, Brasília, DF, 70862-540",Feitiço Mineiro Restaurante,4.5,CLN 306 BL D  lj 45/51,Brasília,DF,70745-540,-15.75737,-47.88223
48 - CLN 209 L1 Norte,1,14,-15.75737,-47.88223,4b7c50f9f964a520eb8b2fe3,Casa de Biscoitos Mineiros,8.1,"['Bakery', 'Dessert Shop', 'Restaurant']","Cln 210 Bl D, Brasília, DF, 70862-540",SushiBOM,4.0,"CLN 409, Bloco D, Loja 75",Brasília,DF,70857-540,-15.75737,-47.88223
48 - CLN 209 L1 Norte,1,14,-15.75737,-47.88223,4b7c50f9f964a520eb8b2fe3,Casa de Biscoitos Mineiros,8.1,"['Bakery', 'Dessert Shop', 'Restaurant']","Cln 210 Bl D, Brasília, DF, 70862-540",Alfredo's,4.0,"SCLN, 408",Brasília,DF,70856-530,-15.75737,-47.88223
48 - CLN 209 L1 Norte,1,14,-15.75737,-47.88223,4b7c50f9f964a520eb8b2fe3,Casa de Biscoitos Mineiros,8.1,"['Bakery', 'Dessert Shop', 'Restaurant']","Cln 210 Bl D, Brasília, DF, 70862-540",Hamburgueria do Francês,3.5,"CLN 409 Bloco B, 53",Brasília,DF,70857-520,-15.75737,-47.88223
48 - CLN 209 L1 Norte,1,14,-15.75737,-47.88223,4b7c50f9f964a520eb8b2fe3,Casa de Biscoitos Mineiros,8.1,"['Bakery', 'Dessert Shop', 'Restaurant']","Cln 210 Bl D, Brasília, DF, 70862-540",Mucho Gusto Gastronomia,4.5,CLN 309 BL A  lj 20,Brasília,DF,70755-510,-15.75737,-47.88223
48 - CLN 209 L1 Norte,1,14,-15.75737,-47.88223,4b7c50f9f964a520eb8b2fe3,Casa de Biscoitos Mineiros,8.1,"['Bakery', 'Dessert Shop', 'Restaurant']","Cln 210 Bl D, Brasília, DF, 70862-540",Bar Beirute,4.0,"CLN, 107",Brasília,DF,70372-510,-15.75737,-47.88223
48 - CLN 209 L1 Norte,1,14,-15.75737,-47.88223,4b7c50f9f964a520eb8b2fe3,Casa de Biscoitos Mineiros,8.1,"['Bakery', 'Dessert Shop', 'Restaurant']","Cln 210 Bl D, Brasília, DF, 70862-540",Pinella,4.5,CLN 408,Brasília,DF,70856-520,-15.75737,-47.88223
48 - CLN 209 L1 Norte,1,14,-15.75737,-47.88223,4b7c50f9f964a520eb8b2fe3,Casa de Biscoitos Mineiros,8.1,"['Bakery', 'Dessert Shop', 'Restaurant']","Cln 210 Bl D, Brasília, DF, 70862-540",Acarajé da Rosa,3.0,CLN 210,Brasília - Asa Norte,DF,70862-510,-15.75737,-47.88223
48 - CLN 209 L1 Norte,1,14,-15.75737,-47.88223,4b7c50f9f964a520eb8b2fe3,Casa de Biscoitos Mineiros,8.1,"['Bakery', 'Dessert Shop', 'Restaurant']","Cln 210 Bl D, Brasília, DF, 70862-540",Fausto & Manoel,3.5,"CLN 209 Bl. A, 15",Brasília,DF,70854-510,-15.75737,-47.88223
48 - CLN 209 L1 Norte,1,14,-15.75737,-47.88223,4b7c50f9f964a520eb8b2fe3,Casa de Biscoitos Mineiros,8.1,"['Bakery', 'Dessert Shop', 'Restaurant']","Cln 210 Bl D, Brasília, DF, 70862-540",Carcassonne Pub,4.0,CLN 407,Brasília,DF,70855-050,-15.75737,-47.88223
48 - CLN 209 L1 Norte,1,14,-15.75737,-47.88223,4b7c50f9f964a520eb8b2fe3,Casa de Biscoitos Mineiros,8.1,"['Bakery', 'Dessert Shop', 'Restaurant']","Cln 210 Bl D, Brasília, DF, 70862-540",Xis Gaúcho,4.0,"CLN, 408",Brasília,DF,70856-500,-15.75737,-47.88223
48 - CLN 209 L1 Norte,1,14,-15.75737,-47.88223,4b7c50f9f964a520eb8b2fe3,Casa de Biscoitos Mineiros,8.1,"['Bakery', 'Dessert Shop', 'Restaurant']","Cln 210 Bl D, Brasília, DF, 70862-540",Armazém do Mineiro,3.5,CLN 210 BL B  lj 45,Brasília,DF,70862-520,-15.75737,-47.88223
48 - CLN 209 L1 Norte,1,14,-15.75737,-47.88223,4b7c50f9f964a520eb8b2fe3,Casa de Biscoitos Mineiros,8.1,"['Bakery', 'Dessert Shop', 'Restaurant']","Cln 210 Bl D, Brasília, DF, 70862-540",Stadt Bier,4.0,CLN 409,Brasília,DF,70857-510,-15.75737,-47.88223
48 - CLN 209 L1 Norte,1,14,-15.75737,-47.88223,4b7c50f9f964a520eb8b2fe3,Casa de Biscoitos Mineiros,8.1,"['Bakery', 'Dessert Shop', 'Restaurant']","Cln 210 Bl D, Brasília, DF, 70862-540",El Paso Texas,4.0,CLN 110,Brasília,DF,70753-520,-15.75737,-47.88223
48 - CLN 209 L1 Norte,1,14,-15.75737,-47.88223,4b7c50f9f964a520eb8b2fe3,Casa de Biscoitos Mineiros,8.1,"['Bakery', 'Dessert Shop', 'Restaurant']","Cln 210 Bl D, Brasília, DF, 70862-540",BFC,4.0,Cln 110 BLOCO B LOJA 62,Shcn,DF,,-15.75737,-47.88223
48 - CLN 209 L1 Norte,1,14,-15.75737,-47.88223,4dbb4f06fa8cee72732e3b4c,Fran's Café,6.0,"['Café', 'Coffee Shop', 'Restaurant']","CLN 209 Bl. D, Brasília, DF, 70854-540",Fran's Café,3.0,"CLN 209 Bloco D, 17",Brasília,DF,70854-540,-15.75737,-47.88223
48 - CLN 209 L1 Norte,1,14,-15.75737,-47.88223,4dbb4f06fa8cee72732e3b4c,Fran's Café,6.0,"['Café', 'Coffee Shop', 'Restaurant']","CLN 209 Bl. D, Brasília, DF, 70854-540",Due Trattoria e Bruschetteria,4.0,Via L Um Norte,Brasilia,DF,70730-640,-15.75737,-47.88223
48 - CLN 209 L1 Norte,1,14,-15.75737,-47.88223,4dbb4f06fa8cee72732e3b4c,Fran's Café,6.0,"['Café', 'Coffee Shop', 'Restaurant']","CLN 209 Bl. D, Brasília, DF, 70854-540",Casa de Biscoitos Mineiros,4.5,CLN 210,Brasília,DF,70862-540,-15.75737,-47.88223
48 - CLN 209 L1 Norte,1,14,-15.75737,-47.88223,4dbb4f06fa8cee72732e3b4c,Fran's Café,6.0,"['Café', 'Coffee Shop', 'Restaurant']","CLN 209 Bl. D, Brasília, DF, 70854-540",Giraffas,3.5,"CLN 209 Bloco D, 9",Brasília,DF,70854-540,-15.75737,-47.88223
48 - CLN 209 L1 Norte,1,14,-15.75737,-47.88223,4dbb4f06fa8cee72732e3b4c,Fran's Café,6.0,"['Café', 'Coffee Shop', 'Restaurant']","CLN 209 Bl. D, Brasília, DF, 70854-540",Vincent,4.5,"CLN, 409",Brasília,DF,70857-510,-15.75737,-47.88223
48 - CLN 209 L1 Norte,1,14,-15.75737,-47.88223,4dbb4f06fa8cee72732e3b4c,Fran's Café,6.0,"['Café', 'Coffee Shop', 'Restaurant']","CLN 209 Bl. D, Brasília, DF, 70854-540",Feitiço Mineiro Restaurante,4.5,CLN 306 BL D  lj 45/51,Brasília,DF,70745-540,-15.75737,-47.88223
48 - CLN 209 L1 Norte,1,14,-15.75737,-47.88223,4dbb4f06fa8cee72732e3b4c,Fran's Café,6.0,"['Café', 'Coffee Shop', 'Restaurant']","CLN 209 Bl. D, Brasília, DF, 70854-540",SushiBOM,4.0,"CLN 409, Bloco D, Loja 75",Brasília,DF,70857-540,-15.75737,-47.88223
48 - CLN 209 L1 Norte,1,14,-15.75737,-47.88223,4dbb4f06fa8cee72732e3b4c,Fran's Café,6.0,"['Café', 'Coffee Shop', 'Restaurant']","CLN 209 Bl. D, Brasília, DF, 70854-540",Alfredo's,4.0,"SCLN, 408",Brasília,DF,70856-530,-15.75737,-47.88223
48 - CLN 209 L1 Norte,1,14,-15.75737,-47.88223,4dbb4f06fa8cee72732e3b4c,Fran's Café,6.0,"['Café', 'Coffee Shop', 'Restaurant']","CLN 209 Bl. D, Brasília, DF, 70854-540",Hamburgueria do Francês,3.5,"CLN 409 Bloco B, 53",Brasília,DF,70857-520,-15.75737,-47.88223
48 - CLN 209 L1 Norte,1,14,-15.75737,-47.88223,4dbb4f06fa8cee72732e3b4c,Fran's Café,6.0,"['Café', 'Coffee Shop', 'Restaurant']","CLN 209 Bl. D, Brasília, DF, 70854-540",Mucho Gusto Gastronomia,4.5,CLN 309 BL A  lj 20,Brasília,DF,70755-510,-15.75737,-47.88223
48 - CLN 209 L1 Norte,1,14,-15.75737,-47.88223,4dbb4f06fa8cee72732e3b4c,Fran's Café,6.0,"['Café', 'Coffee Shop', 'Restaurant']","CLN 209 Bl. D, Brasília, DF, 70854-540",Bar Beirute,4.0,"CLN, 107",Brasília,DF,70372-510,-15.75737,-47.88223
48 - CLN 209 L1 Norte,1,14,-15.75737,-47.88223,4dbb4f06fa8cee72732e3b4c,Fran's Café,6.0,"['Café', 'Coffee Shop', 'Restaurant']","CLN 209 Bl. D, Brasília, DF, 70854-540",Pinella,4.5,CLN 408,Brasília,DF,70856-520,-15.75737,-47.88223
48 - CLN 209 L1 Norte,1,14,-15.75737,-47.88223,4dbb4f06fa8cee72732e3b4c,Fran's Café,6.0,"['Café', 'Coffee Shop', 'Restaurant']","CLN 209 Bl. D, Brasília, DF, 70854-540",Acarajé da Rosa,3.0,CLN 210,Brasília - Asa Norte,DF,70862-510,-15.75737,-47.88223
48 - CLN 209 L1 Norte,1,14,-15.75737,-47.88223,4dbb4f06fa8cee72732e3b4c,Fran's Café,6.0,"['Café', 'Coffee Shop', 'Restaurant']","CLN 209 Bl. D, Brasília, DF, 70854-540",Fausto & Manoel,3.5,"CLN 209 Bl. A, 15",Brasília,DF,70854-510,-15.75737,-47.88223
48 - CLN 209 L1 Norte,1,14,-15.75737,-47.88223,4dbb4f06fa8cee72732e3b4c,Fran's Café,6.0,"['Café', 'Coffee Shop', 'Restaurant']","CLN 209 Bl. D, Brasília, DF, 70854-540",Carcassonne Pub,4.0,CLN 407,Brasília,DF,70855-050,-15.75737,-47.88223
48 - CLN 209 L1 Norte,1,14,-15.75737,-47.88223,4dbb4f06fa8cee72732e3b4c,Fran's Café,6.0,"['Café', 'Coffee Shop', 'Restaurant']","CLN 209 Bl. D, Brasília, DF, 70854-540",Xis Gaúcho,4.0,"CLN, 408",Brasília,DF,70856-500,-15.75737,-47.88223
48 - CLN 209 L1 Norte,1,14,-15.75737,-47.88223,4dbb4f06fa8cee72732e3b4c,Fran's Café,6.0,"['Café', 'Coffee Shop', 'Restaurant']","CLN 209 Bl. D, Brasília, DF, 70854-540",Armazém do Mineiro,3.5,CLN 210 BL B  lj 45,Brasília,DF,70862-520,-15.75737,-47.88223
48 - CLN 209 L1 Norte,1,14,-15.75737,-47.88223,4dbb4f06fa8cee72732e3b4c,Fran's Café,6.0,"['Café', 'Coffee Shop', 'Restaurant']","CLN 209 Bl. D, Brasília, DF, 70854-540",Stadt Bier,4.0,CLN 409,Brasília,DF,70857-510,-15.75737,-47.88223
48 - CLN 209 L1 Norte,1,14,-15.75737,-47.88223,4dbb4f06fa8cee72732e3b4c,Fran's Café,6.0,"['Café', 'Coffee Shop', 'Restaurant']","CLN 209 Bl. D, Brasília, DF, 70854-540",El Paso Texas,4.0,CLN 110,Brasília,DF,70753-520,-15.75737,-47.88223
48 - CLN 209 L1 Norte,1,14,-15.75737,-47.88223,4dbb4f06fa8cee72732e3b4c,Fran's Café,6.0,"['Café', 'Coffee Shop', 'Restaurant']","CLN 209 Bl. D, Brasília, DF, 70854-540",BFC,4.0,Cln 110 BLOCO B LOJA 62,Shcn,DF,,-15.75737,-47.88223
48 - CLN 209 L1 Norte,1,14,-15.75737,-47.88223,4ee3beaf77c8e89317797b4b,Pinella,8.3,"['Bar', 'Coffee Shop', 'Restaurant']","Cln 408, Brasília, DF, 70856-520",Fran's Café,3.0,"CLN 209 Bloco D, 17",Brasília,DF,70854-540,-15.75737,-47.88223
48 - CLN 209 L1 Norte,1,14,-15.75737,-47.88223,4ee3beaf77c8e89317797b4b,Pinella,8.3,"['Bar', 'Coffee Shop', 'Restaurant']","Cln 408, Brasília, DF, 70856-520",Due Trattoria e Bruschetteria,4.0,Via L Um Norte,Brasilia,DF,70730-640,-15.75737,-47.88223
48 - CLN 209 L1 Norte,1,14,-15.75737,-47.88223,4ee3beaf77c8e89317797b4b,Pinella,8.3,"['Bar', 'Coffee Shop', 'Restaurant']","Cln 408, Brasília, DF, 70856-520",Casa de Biscoitos Mineiros,4.5,CLN 210,Brasília,DF,70862-540,-15.75737,-47.88223
48 - CLN 209 L1 Norte,1,14,-15.75737,-47.88223,4ee3beaf77c8e89317797b4b,Pinella,8.3,"['Bar', 'Coffee Shop', 'Restaurant']","Cln 408, Brasília, DF, 70856-520",Giraffas,3.5,"CLN 209 Bloco D, 9",Brasília,DF,70854-540,-15.75737,-47.88223
48 - CLN 209 L1 Norte,1,14,-15.75737,-47.88223,4ee3beaf77c8e89317797b4b,Pinella,8.3,"['Bar', 'Coffee Shop', 'Restaurant']","Cln 408, Brasília, DF, 70856-520",Vincent,4.5,"CLN, 409",Brasília,DF,70857-510,-15.75737,-47.88223
48 - CLN 209 L1 Norte,1,14,-15.75737,-47.88223,4ee3beaf77c8e89317797b4b,Pinella,8.3,"['Bar', 'Coffee Shop', 'Restaurant']","Cln 408, Brasília, DF, 70856-520",Feitiço Mineiro Restaurante,4.5,CLN 306 BL D  lj 45/51,Brasília,DF,70745-540,-15.75737,-47.88223
48 - CLN 209 L1 Norte,1,14,-15.75737,-47.88223,4ee3beaf77c8e89317797b4b,Pinella,8.3,"['Bar', 'Coffee Shop', 'Restaurant']","Cln 408, Brasília, DF, 70856-520",SushiBOM,4.0,"CLN 409, Bloco D, Loja 75",Brasília,DF,70857-540,-15.75737,-47.88223
48 - CLN 209 L1 Norte,1,14,-15.75737,-47.88223,4ee3beaf77c8e89317797b4b,Pinella,8.3,"['Bar', 'Coffee Shop', 'Restaurant']","Cln 408, Brasília, DF, 70856-520",Alfredo's,4.0,"SCLN, 408",Brasília,DF,70856-530,-15.75737,-47.88223
48 - CLN 209 L1 Norte,1,14,-15.75737,-47.88223,4ee3beaf77c8e89317797b4b,Pinella,8.3,"['Bar', 'Coffee Shop', 'Restaurant']","Cln 408, Brasília, DF, 70856-520",Hamburgueria do Francês,3.5,"CLN 409 Bloco B, 53",Brasília,DF,70857-520,-15.75737,-47.88223
48 - CLN 209 L1 Norte,1,14,-15.75737,-47.88223,4ee3beaf77c8e89317797b4b,Pinella,8.3,"['Bar', 'Coffee Shop', 'Restaurant']","Cln 408, Brasília, DF, 70856-520",Mucho Gusto Gastronomia,4.5,CLN 309 BL A  lj 20,Brasília,DF,70755-510,-15.75737,-47.88223
48 - CLN 209 L1 Norte,1,14,-15.75737,-47.88223,4ee3beaf77c8e89317797b4b,Pinella,8.3,"['Bar', 'Coffee Shop', 'Restaurant']","Cln 408, Brasília, DF, 70856-520",Bar Beirute,4.0,"CLN, 107",Brasília,DF,70372-510,-15.75737,-47.88223
48 - CLN 209 L1 Norte,1,14,-15.75737,-47.88223,4ee3beaf77c8e89317797b4b,Pinella,8.3,"['Bar', 'Coffee Shop', 'Restaurant']","Cln 408, Brasília, DF, 70856-520",Pinella,4.5,CLN 408,Brasília,DF,70856-520,-15.75737,-47.88223
48 - CLN 209 L1 Norte,1,14,-15.75737,-47.88223,4ee3beaf77c8e89317797b4b,Pinella,8.3,"['Bar', 'Coffee Shop', 'Restaurant']","Cln 408, Brasília, DF, 70856-520",Acarajé da Rosa,3.0,CLN 210,Brasília - Asa Norte,DF,70862-510,-15.75737,-47.88223
48 - CLN 209 L1 Norte,1,14,-15.75737,-47.88223,4ee3beaf77c8e89317797b4b,Pinella,8.3,"['Bar', 'Coffee Shop', 'Restaurant']","Cln 408, Brasília, DF, 70856-520",Fausto & Manoel,3.5,"CLN 209 Bl. A, 15",Brasília,DF,70854-510,-15.75737,-47.88223
48 - CLN 209 L1 Norte,1,14,-15.75737,-47.88223,4ee3beaf77c8e89317797b4b,Pinella,8.3,"['Bar', 'Coffee Shop', 'Restaurant']","Cln 408, Brasília, DF, 70856-520",Carcassonne Pub,4.0,CLN 407,Brasília,DF,70855-050,-15.75737,-47.88223
48 - CLN 209 L1 Norte,1,14,-15.75737,-47.88223,4ee3beaf77c8e89317797b4b,Pinella,8.3,"['Bar', 'Coffee Shop', 'Restaurant']","Cln 408, Brasília, DF, 70856-520",Xis Gaúcho,4.0,"CLN, 408",Brasília,DF,70856-500,-15.75737,-47.88223
48 - CLN 209 L1 Norte,1,14,-15.75737,-47.88223,4ee3beaf77c8e89317797b4b,Pinella,8.3,"['Bar', 'Coffee Shop', 'Restaurant']","Cln 408, Brasília, DF, 70856-520",Armazém do Mineiro,3.5,CLN 210 BL B  lj 45,Brasília,DF,70862-520,-15.75737,-47.88223
48 - CLN 209 L1 Norte,1,14,-15.75737,-47.88223,4ee3beaf77c8e89317797b4b,Pinella,8.3,"['Bar', 'Coffee Shop', 'Restaurant']","Cln 408, Brasília, DF, 70856-520",Stadt Bier,4.0,CLN 409,Brasília,DF,70857-510,-15.75737,-47.88223
