fsq_id,name,rating,categories,address,latitude,longitude
555a6258498e2f2bc99e991e,Los Baristas . Casa de Cafés,8.5,"['Café', 'Coffee Shop', 'Restaurant']","Quadra Cln 404 Bloco C 38 SCLN, 404, Brasília, DF, 70845-530",-15.769631,-47.878498
5067317ae4b02bd34405fad8,Pardim,7.1,"['Bar', 'Restaurant']","Quadra Cln, 405, Brasília, DF, 70846-510",-15.769631,-47.878498
4dd7f75b1f6ee146833009f3,Adega Brasília,7.1,"['Wine Bar', 'Restaurant', 'Winery']","CLN 405 Bl. D, Brasília, DF",-15.769631,-47.878498
4b4ca6d1f964a520f0b826e3,Sorbe Sorvetes Artesanais,7.0,"['Ice Cream Parlor', 'Restaurant']","Cln 405 Bl C, Brasília, DF, 70846-530",-15.769631,-47.878498
56ad6537498ef82f889b97bf,La Rubia Cafe,7.3,"['Arts and Entertainment', 'Restaurant']","Scln 404, Brasília, DF, 70845-020",-15.769631,-47.878498
4d2ca4f2888af04d1e33eaaf,Monjolo Biscoitos Caseiros,7.1,"['Bakery', 'Restaurant']","Cln 404 Bl D, Brasília, DF, 70845-540",-15.769631,-47.878498
5447bdef498ed3636fce91a9,Flor de Lis,6.9,['Restaurant'],"Quadra Cln 404 Bloco C Stores 04, 08, 66 and, 70, Brasília, DF, 70845-530",-15.769631,-47.878498
4ee3beaf77c8e89317797b4b,Pinella,8.3,"['Bar', 'Coffee Shop', 'Restaurant']","Cln 408, Brasília, DF, 70856-520",-15.76539,-47.87646
55b183d5498e9b7913d4a162,Jungle Acai Bar,7.8,"['Bar', 'Restaurant']","Sn Quadra Cln, 408, Brasília, DF, 70856-530",-15.76539,-47.87646
4bbdf3d8593fef3b3f0d0456,Bar Godofredo,8.0,"['Bar', 'Restaurant']","Cln 408 Bl B, Brasília, DF, 70856-520",-15.76539,-47.87646
594be35d18d43b4517e8952f,Contê Food & Drinks,7.3,['Restaurant'],"CLS 403 Bl. D, Brasília, DF, 70000-000",-15.8093871,-47.883783
5d2e2c3f61bdc400230314d9,Vert Café,7.4,"['Café', 'Restaurant']","CLS 403 bl B - Asa Sul, Brasília, DF, 70237-520",-15.8093871,-47.883783
5d2774e599a98b0023c894e0,Casa Graviola,7.6,['Restaurant'],"Asa Sul CLS 202 Block B Store, 34, Brasília, DF, 70232-525",-15.8093871,-47.883783
4b828416f964a5204ad630e3,Bar Brahma,6.9,"['Arts and Entertainment', 'Beer Bar', 'Restaurant']","Cls, 201, Brasília, DF, 70232-530",-15.8093871,-47.883783
4d062d7379fd6a310a0c8083,Sabor Glace,7.2,"['Dessert Shop', 'Restaurant']","CLS 201 Bl. B, Brasília, DF, 70232-520",-15.8093871,-47.883783
57067ff2498e41e1630e7b0e,Buteco da Boa,7.1,"['Bar', 'Restaurant']","Quadra Cls, 201, Brasília, DF, 70232-550",-15.8093871,-47.883783
4dbc01ab43a1d8504b7eb9b7,Forninho Mineiro,7.6,"['Bakery', 'Restaurant']","CLN 402 Bl E, S/N, Brasília, DF, 70834-550",-15.7809333,-47.8742053
59a838f35a2c911d4c4ab06d,Cardabelle Padaria,7.9,"['Bakery', 'Restaurant']","Quadra Cln, 403, Brasília, DF, 70835-550",-15.7809333,-47.8742053
4d7fd93edd4a6ea8297d8225,Bar da Codorna,6.3,"['Dive Bar', 'Restaurant']","Cln 403 Bl E, Brasília, DF, 70835-550",-15.7809333,-47.8742053
4d49c90fb73fb1f7f483ab32,Só Drink's,6.2,"['Sports Bar', 'Restaurant']","Cln 403 Bl D, Brasília, DF, 70835-540",-15.7809333,-47.8742053
5a8da312838e597879acbc45,Tiborna,6.3,['Restaurant'],"CLN 403 Bl. B, Brasília, DF, 70835-520",-15.7809333,-47.8742053
58ee8b3123188e08c2d34bb4,Confeitaria Mineira,8.8,"['Pastry Shop', 'Restaurant']","Setor de Autarquias Norte Edificio Banco do Brasil, Brasília, DF, 70040-912",-15.7809333,-47.8742053
56ba4100498eba5685e021e5,"Deguste, Cozinha e Sabor",7.3,['Restaurant'],"Quadra Cln 202 Bloco D 59 Virado Para o Residencial, Brasília, DF, 70832-545",-15.7809333,-47.8742053
4da7224a93a04785b90f0886,Flor de Mandacaru,,"['Ice Cream Parlor', 'Restaurant']","Cln, 403, Brasília, DF, 70835-530",-15.7809333,-47.8742053
4c0684e0cf8c76b0b6963a65,Cristina Colina da Pedra Cafés Especiais,7.8,"['Café', 'Coffee Shop', 'Restaurant']","Cln 202 norte bloco A loja, 45, Brasília, DF, 70832-515",-15.7809333,-47.8742053
4b69e2e8f964a52044ba2be3,Armazém do Ferreira,7.4,"['Beer Bar', 'Restaurant']","Cln 202 Bl A, Brasília, DF, 70832-515",-15.7809333,-47.8742053
5268323a498ed0e8da180a6d,Chiquinho Sorvetes,8.1,"['Ice Cream Parlor', 'Restaurant']","Quadra Clsw 100 Bloco a, 29, Brasília, DF, 70670-051",-15.797501,-47.919256
4f805511e4b06fa5162616ba,Brigadeirando,8.1,"['Dessert Shop', 'Restaurant']","CLSW 100 Bl. A (Sudoeste), Brasília, DF, 70670-051",-15.797501,-47.919256
4bad2d03f964a520df353be3,Fausto & Manoel,7.9,"['Beer Bar', 'Restaurant']","Clsw 101, Brasília, DF, 70670-503",-15.797501,-47.919256
539c709e498e9ff3737d77f7,Espaco Sudoeste Bar e Restaurante,7.5,"['Beer Bar', 'Restaurant']","Quadra Clsw 101 Bloco B Lojas 41/48, Brasilia, Federal District (Ed. Multiplus), Brasília, DF, 70670-502",-15.797501,-47.919256
50cc89e8e4b0881a736849e1,Restaurante Santo Prazer,7.0,['Restaurant'],"Quadra Clsw 301 Divineia, Brasília, DF, 70673-600",-15.797501,-47.919256
528f729211d2905984e914af,Bella Gula,6.4,"['Cafes, Coffee, and Tea Houses', 'Restaurant']","SQSW 301 Bloco B, 76, Brasília, DF, 70673-102",-15.797501,-47.919256
59139dc36bdee638c5a6b59c,La Cave Wine Bar,6.7,['Restaurant'],"Quadra CLSW 301 Bloco C - Subsolo (Subsolo), Brasília, DF, 70673-603",-15.797501,-47.919256
54cfd9cd498e7dd849c102df,Restaurante e Lanchonete Escola Senac,,['Restaurant'],"Praça Municipal, Brasília, DF",-15.7864,-47.91002
58739c86d4ab735c996073ed,daHORA,,['Restaurant'],"Capital Financial Center, Pç. de Alimentação, Brasília, DF",-15.7864,-47.91002
5425d253498e962713c32f64,Moto Bar RD-50,8.3,"['Bar', 'Restaurant']","Qmsw 02, Brasília, DF, 70680-200",-15.78524,-47.9136
5383c08c498e22b2a68cd6e5,Tio Gu Café Creperia,8.2,"['Creperie', 'Restaurant']","Quadra Cln 212 Bloco a SCLN, 212, Brasília, DF, 70864-510",-15.75447,-47.88741
52ed177c498e5300a9929443,Chocolate Lugano - Asa Norte,7.1,['Restaurant'],"Quadra Cln, 111 (Asa Norte), Brasília, DF, 70754-510",-15.75447,-47.88741
548320d7498e202d0f362595,La Petit Boulangerie,9.0,"['Bakery', 'Restaurant']","Cln 212, Brasília, DF",-15.75447,-47.88741
5682ee79498e148ae235ced0,Philippe Verstraete Pâtisserie e Boulangerie,6.4,"['Bakery', 'Dessert Shop', 'Restaurant']","S CLN 310 BLoco A shop 4 Comercio Local Norte, Brasília, DF, 70756-510",-15.75447,-47.88741
548b5911498ecccac953fc61,Café Oyá,7.3,"['Café', 'Restaurant']","CLN 307 Blc A, 10, Brasília, DF, 70752-510",-15.75447,-47.88741
59bbf95df79faa5f1e79bea8,Fogão Goiano,7.8,['Restaurant'],"Nucleo bandeirante Nucleo Bandeirante, Brasília, DF, 70760-531",-15.75565,-47.89678
4ce43e55c850721e6424c28a,Panificadora Pão Prima,6.0,"['Bakery', 'Restaurant']","Scrn 711, Brasília, DF, 70750-660",-15.75565,-47.89678
5aa805b38c812a4135310e6c,TETA Cheese Bar,8.4,"['Bar', 'Restaurant']","Quadra Cls, 103, Brasília, DF, 70342-520",-15.80371,-47.89677
56bbddd6498e5a4544c4966c,Authoral Cozinha,7.6,['Restaurant'],"Scls 302/3 Block A - Store 10 - Asa Sul, Brasilia, Federal District, Brasília, DF, 70338-500",-15.80371,-47.89677
4d8c7dc15802236a4092d7d1,Café da Mata,7.3,"['Cafes, Coffee, and Tea Houses', 'Restaurant']","Cls, 104, Brasília, DF, 70343-530",-15.80371,-47.89677
5cd9df13c62b49002c00203d,Doce Maison,7.0,"['Dessert Shop', 'Restaurant']","Cls 305, Brasília, DF, 70352-510",-15.80371,-47.89677
4d809fa0577eb1f71d2fabd3,Rei do Pão de Queijo,7.8,"['Café', 'Restaurant']","Cls 302, Brasília, DF, 70338-500",-15.80371,-47.89677
4b6c6e07f964a5207e392ce3,Bar Brasília,7.7,"['Bar', 'Restaurant']","Crs 506 Bl A, Brasília, DF, 70350-515",-15.80371,-47.89677
59a9c736d8fe7a0d1398310b,Club Life To Go 103 Sul,6.0,['Restaurant'],"Quadra Cls 103 Bloco C 103 Block C Store, 06 (Cls 103 , Bloco: C), Brasília, DF, 70342-530",-15.80371,-47.89677
4e31c5f31495a9fd30d27220,Beer Selection,7.9,"['Bar', 'Restaurant']","South Court Hotel Sector 6, conj. A, Block F, Shop, 56 (Lj. 56), Brasília, DF, 70316-903",-15.79498,-47.89508
4bc4d8632a89ef3b93e9f688,Churchill Lounge Bar,7.9,"['Hotel Bar', 'Whisky Bar', 'Restaurant']","Shs Q, 6 (Meliá Brasil 21), Brasília, DF, 70316-000",-15.79498,-47.89508
4bf3cf0a6a31d13a3cf9942e,The Falls,7.5,['Restaurant'],"Rua Shs Quadra 5 Bloco H e I (Subsolo), Brasília, DF, 70640-087",-15.79498,-47.89508
4cf92fe9e8e2548115c6db62,Nazareth Café,7.0,"['Café', 'Restaurant']","Via de Acesso Shigs, 701 (Praça de Alimentação, Térreo), Brasília, DF, 70340-000",-15.79498,-47.89508
554221b7498e0d64af8172ff,Dunkin' Donuts,6.1,"['Donut Shop', 'Restaurant']","Quadra Cls, 404, Brasília, DF, 70238-520",-15.81576,-47.88963
5bbf5ad99b0473002c115d0b,Cremeria Italiana,7.7,"['Ice Cream Parlor', 'Restaurant']","Quadra Cls 206 Block b Store 2 e, 4, Brasília, DF, 70252-500",-15.81576,-47.88963
4beae8836295c9b63a048708,Gamela Biscoitos Caseiros,8.5,"['Bakery', 'Coffee Shop', 'Restaurant']","Cls 406, Brasília, DF, 70255-540",-15.81576,-47.88963
559c711c498e370cbe0a00c3,Fausto&Manoel 406 Sul,8.6,"['Bar', 'Restaurant']","SCLS 406 Bl. A, Brasília, DF, 70255-510",-15.81576,-47.88963
4c0a8dff6071a593e8bedf32,Confeitaria Francesa,5.6,"['Bakery', 'Pastry Shop', 'Restaurant']","CLS 205 Bl C, S/N, Brasília, DF, 70233-530",-15.81078,-47.88899
5d2e2c3f61bdc400230314d9,Vert Café,7.4,"['Café', 'Restaurant']","CLS 403 bl B - Asa Sul, Brasília, DF, 70237-520",-15.81078,-47.88899
594be35d18d43b4517e8952f,Contê Food & Drinks,7.3,['Restaurant'],"CLS 403 Bl. D, Brasília, DF, 70000-000",-15.81078,-47.88899
5aa805b38c812a4135310e6c,TETA Cheese Bar,8.4,"['Bar', 'Restaurant']","Quadra Cls, 103, Brasília, DF, 70342-520",-15.81078,-47.88899
619d80fb3a202144f34776bd,Vasto,7.4,['Restaurant'],"Cls 108, Brasília, DF, 70347-500",-15.81428,-47.90281
4b548ad9f964a52035bf27e3,La Boulangerie,7.5,"['Bakery', 'Restaurant']","CLS 106 Bl A, S/N, Brasília, DF, 70345-510",-15.81428,-47.90281
4d860ed6e83fa143175287a1,Cacau Show,7.4,['Restaurant'],"Q Cls 309 Bl C, Brasília, DF, 70362-530",-15.81428,-47.90281
4c35def67cc0c9b66098f59a,Casa de Biscoitos Mineiros,8.5,"['Bakery', 'Restaurant']","CLS 106 Bl. A, Brasília, DF, 70345-510",-15.81428,-47.90281
4bad620ff964a520584c3be3,Beirute,8.1,"['Arts and Entertainment', 'Bar', 'Restaurant']","CLS 109 Bl. A, Brasília, DF, 70372-510",-15.81845,-47.90425
619d80fb3a202144f34776bd,Vasto,7.4,['Restaurant'],"Cls 108, Brasília, DF, 70347-500",-15.81845,-47.90425
5bb8034dfe3740002c40edd2,Brazilian Ice Cream,8.1,"['Ice Cream Parlor', 'Restaurant']","CLSW 301, Bl. C, Brasília, DF, 70673-603",-15.81845,-47.90425
4d860ed6e83fa143175287a1,Cacau Show,7.4,['Restaurant'],"Q Cls 309 Bl C, Brasília, DF, 70362-530",-15.81845,-47.90425
5981daf2898bdc5770fb6885,Publican Bar Cervejas Especiais,8.6,"['Bar', 'Brewery', 'Restaurant']","Quadra Cls, 409, Brasília, DF, 70258-510",-15.81845,-47.90425
4b4def03f964a52075db26e3,Universal Diner,8.2,['Restaurant'],"Cls 210, Brasília, DF, 70273-530",-15.81845,-47.90425
559c711c498e370cbe0a00c3,Fausto&Manoel 406 Sul,8.6,"['Bar', 'Restaurant']","SCLS 406 Bl. A, Brasília, DF, 70255-510",-15.81975,-47.89879
4bb49f8f15809c7415891fdd,Stans Chocolates,7.7,"['Coffee Shop', 'Restaurant']","Cls 407 Bl A, Brasília, DF, 70256-510",-15.81975,-47.89879
4beae8836295c9b63a048708,Gamela Biscoitos Caseiros,8.5,"['Bakery', 'Coffee Shop', 'Restaurant']","Cls 406, Brasília, DF, 70255-540",-15.81975,-47.89879
5981daf2898bdc5770fb6885,Publican Bar Cervejas Especiais,8.6,"['Bar', 'Brewery', 'Restaurant']","Quadra Cls, 409, Brasília, DF, 70258-510",-15.81975,-47.89879
4c72a4f457b6a1435601c6cc,Kopenhagen,8.4,"['Coffee Shop', 'Restaurant']","Pátio Brasil Shopping, Brasília, DF, 70715-900",-15.78696,-47.88786
59305853e65d0c1908f0fec1,Restaurante Vila Cinco,7.6,['Restaurant'],"Brasília, DF, 70715-900",-15.78696,-47.88786
61bd01181dff746a82167383,Camarada Camarão,7.2,['Restaurant'],"Shopping ID, Brasília, DF, 70297-400",-15.78696,-47.88786
4ee8cb055c5c99a2dc601b36,Cacau Show,7.2,"['Cafes, Coffee, and Tea Houses', 'Restaurant']","Liberty Shopping - Piso 1, SCN, 2 (Térreo, Lj. T411), Brasília, DF, 70712-904",-15.78696,-47.88786
515cceace4b0c49b3f20da69,Malbec Beer,8.1,"['Bar', 'Brewery', 'Restaurant']","Shn Quadra, 1 (Térreo), Brasília, DF, 70701-010",-15.78696,-47.88786
4beae8836295c9b63a048708,Gamela Biscoitos Caseiros,8.5,"['Bakery', 'Coffee Shop', 'Restaurant']","Cls 406, Brasília, DF, 70255-540",-15.820776,-47.89532
559c711c498e370cbe0a00c3,Fausto&Manoel 406 Sul,8.6,"['Bar', 'Restaurant']","SCLS 406 Bl. A, Brasília, DF, 70255-510",-15.820776,-47.89532
4bb49f8f15809c7415891fdd,Stans Chocolates,7.7,"['Coffee Shop', 'Restaurant']","Cls 407 Bl A, Brasília, DF, 70256-510",-15.820776,-47.89532
646011e455fc495e0e1d4701,La Boca,,['Restaurant'],"Scls 407, Brasília, DF, 70256-510",-15.820776,-47.89532
5981daf2898bdc5770fb6885,Publican Bar Cervejas Especiais,8.6,"['Bar', 'Brewery', 'Restaurant']","Quadra Cls, 409, Brasília, DF, 70258-510",-15.820776,-47.89532
5bbf5ad99b0473002c115d0b,Cremeria Italiana,7.7,"['Ice Cream Parlor', 'Restaurant']","Quadra Cls 206 Block b Store 2 e, 4, Brasília, DF, 70252-500",-15.81603,-47.89383
559c711c498e370cbe0a00c3,Fausto&Manoel 406 Sul,8.6,"['Bar', 'Restaurant']","SCLS 406 Bl. A, Brasília, DF, 70255-510",-15.81603,-47.89383
4b4daf8cf964a520b9d526e3,Praline Confeitaria Suíça,6.8,"['Bakery', 'Pastry Shop', 'Restaurant']","Cls 205 Bl A, Brasília, DF, 70235-510",-15.81603,-47.89383
4beae8836295c9b63a048708,Gamela Biscoitos Caseiros,8.5,"['Bakery', 'Coffee Shop', 'Restaurant']","Cls 406, Brasília, DF, 70255-540",-15.81603,-47.89383
4bb49f8f15809c7415891fdd,Stans Chocolates,7.7,"['Coffee Shop', 'Restaurant']","Cls 407 Bl A, Brasília, DF, 70256-510",-15.81603,-47.89383
4c35def67cc0c9b66098f59a,Casa de Biscoitos Mineiros,8.5,"['Bakery', 'Restaurant']","CLS 106 Bl. A, Brasília, DF, 70345-510",-15.81603,-47.89383
548320d7498e202d0f362595,La Petit Boulangerie,9.0,"['Bakery', 'Restaurant']","Cln 212, Brasília, DF",-15.751378,-47.883785
5383c08c498e22b2a68cd6e5,Tio Gu Café Creperia,8.2,"['Creperie', 'Restaurant']","Quadra Cln 212 Bloco a SCLN, 212, Brasília, DF, 70864-510",-15.751378,-47.883785
5a60c8855f68b9665a5c751b,Club Life To Go,6.4,['Restaurant'],"CLN 211 Bl. B, Brasília, DF, 70863-520",-15.751378,-47.883785
5b3ec1d97dc9e100381bce68,Blend Boucherie,8.6,['Restaurant'],"SCLN 412, Bloco B Asa Norte, Brasília, DF, 70297-400",-15.751378,-47.883785
4f91a75ee4b0ccf0715bf8b6,Santé 13,8.6,['Restaurant'],"CLN 413 Bl. A, Brasília, DF, 70876-510",-15.751378,-47.883785
53f69011498e58547290e369,Clandestino Café e Música,8.0,"['Café', 'Coffee Shop', 'Restaurant']","Cln , 413, Brasília, DF, 70876-500",-15.751378,-47.883785
4df4e0a2a809141629a74cfd,Bar e Lanchonete Campinense,6.8,"['Bar', 'Restaurant']","Cln, 410, Brasília, DF, 70865-520",-15.751378,-47.883785
4c02bd8b0d0e0f476193019a,Bar dos Amigos,6.7,"['Bar', 'Restaurant']","Cln 410 (L2), Brasília, DF, 71600-000",-15.751378,-47.883785
4dfb39aed22d56d1ebae5099,Bar do Mendes,6.6,"['Dive Bar', 'Restaurant']","Cln 410, Brasília, DF, 70866-120",-15.751378,-47.883785
601ed4f798aa6840c17fec2b,Conca Cozinha Original,7.3,['Restaurant'],"Cln 413, Brasília, DF",-15.751378,-47.883785
52ed9f1e498e015e70af20c3,Victrola,6.7,"['Cocktail Bar', 'Restaurant']","CLN 413, Bl. E, Brasília, DF, 70876-550",-15.751378,-47.883785
4b7c50f9f964a520eb8b2fe3,Casa de Biscoitos Mineiros,8.1,"['Bakery', 'Dessert Shop', 'Restaurant']","Cln 210 Bl D, Brasília, DF, 70862-540",-15.751378,-47.883785
4e97331df5b91722c72e3cf2,Delícia de Bolo,8.1,"['Café', 'Restaurant']","Sclrn 709, Brasília, DF, 70750-510",-15.7586355,-47.89290279999999
52334df0498e5e4e3b0e54df,Tartaruga Self Service,7.4,['Restaurant'],"Brasília, DF",-15.7586355,-47.89290279999999
4ce43e55c850721e6424c28a,Panificadora Pão Prima,6.0,"['Bakery', 'Restaurant']","Scrn 711, Brasília, DF, 70750-660",-15.7586355,-47.89290279999999
537f6252498e54e075c1b714,Dulce Patagonia,8.9,"['Café', 'Pastry Shop', 'Restaurant']","Cln 309 Bl C, Brasília, DF, 70755-530",-15.7586355,-47.89290279999999
5682ee79498e148ae235ced0,Philippe Verstraete Pâtisserie e Boulangerie,6.4,"['Bakery', 'Dessert Shop', 'Restaurant']","S CLN 310 BLoco A shop 4 Comercio Local Norte, Brasília, DF, 70756-510",-15.7586355,-47.89290279999999
4f550614e4b02cf6c0b5dcd8,Plataforma da Alimentação-Restaurante da SEE/DF,,['Restaurant'],"Sgan 607, Brasília, DF",-15.765081,-47.870828
4dd7f75b1f6ee146833009f3,Adega Brasília,7.1,"['Wine Bar', 'Restaurant', 'Winery']","CLN 405 Bl. D, Brasília, DF",-15.765081,-47.870828
58751ea7faba402c87db33ac,Restaurante Universitario,,['Restaurant'],"Campus da Unb 1 Area Universitaria Planaltina, Brasília, 73345-010",-15.766054,-47.867025
56af7334498e4c7de1447c89,Bischoff Gourmet,8.7,['Restaurant'],"SBS quadra, 2, Brasília, DF",-15.80433,-47.87934
4f6b479ee4b08d2f3ea8e452,Manhattan Restaurante e Lanchonete,7.2,['Restaurant'],"Brasília, DF",-15.80433,-47.87934
5970d24c35811b1c182864cb,Oliva Restaurante,,['Restaurant'],"Brasília, DF, 70070-938",-15.80433,-47.87934
5016a931e4b08f147d7e4bb5,Restaurante do Superior Tribunal Militar,7.0,['Restaurant'],"Brasília, DF",-15.80433,-47.87934
5d2774e599a98b0023c894e0,Casa Graviola,7.6,['Restaurant'],"Asa Sul CLS 202 Block B Store, 34, Brasília, DF, 70232-525",-15.80433,-47.87934
4b828416f964a5204ad630e3,Bar Brahma,6.9,"['Arts and Entertainment', 'Beer Bar', 'Restaurant']","Cls, 201, Brasília, DF, 70232-530",-15.80433,-47.87934
4d062d7379fd6a310a0c8083,Sabor Glace,7.2,"['Dessert Shop', 'Restaurant']","CLS 201 Bl. B, Brasília, DF, 70232-520",-15.80433,-47.87934
57067ff2498e41e1630e7b0e,Buteco da Boa,7.1,"['Bar', 'Restaurant']","Quadra Cls, 201, Brasília, DF, 70232-550",-15.80433,-47.87934
4f782df7e4b06ff836de3af7,Casa do Pão,7.6,"['Bakery', 'Restaurant']","Cls 105, Brasília, DF, 70344-530",-15.81039,-47.89803
4c35def67cc0c9b66098f59a,Casa de Biscoitos Mineiros,8.5,"['Bakery', 'Restaurant']","CLS 106 Bl. A, Brasília, DF, 70345-510",-15.81039,-47.89803
5c71a2f331fd14002c9a9b8b,Jacket Café,7.1,"['Coffee Shop', 'Restaurant']","Quadra Cls, 106, Brasília, DF, 70345-530",-15.81039,-47.89803
4b6c6e07f964a5207e392ce3,Bar Brasília,7.7,"['Bar', 'Restaurant']","Crs 506 Bl A, Brasília, DF, 70350-515",-15.81039,-47.89803
5cd9df13c62b49002c00203d,Doce Maison,7.0,"['Dessert Shop', 'Restaurant']","Cls 305, Brasília, DF, 70352-510",-15.81039,-47.89803
4b548ad9f964a52035bf27e3,La Boulangerie,7.5,"['Bakery', 'Restaurant']","CLS 106 Bl A, S/N, Brasília, DF, 70345-510",-15.81039,-47.89803
586e73b018dc533cf93b7757,Castália Padaria e Café,8.8,"['Bakery', 'Restaurant']","CLN 102 Norte, Bloco D Lojas 64/74, Brasilia, Federal District, Brasília, DF, 70722-540",-15.78307,-47.88402
4be2ed95b02ec9b6c3084ec0,Torteria Dominó,7.8,"['Dessert Shop', 'Restaurant']","Cln 102 Bl D, Brasília, DF, 70722-540",-15.78307,-47.88402
4bb0ebccf964a5204f6a3ce3,Objeto Encontrado,8.3,"['Café', 'Restaurant']","Cln 102, Brasília, DF, 70722-520",-15.78307,-47.88402
4b996daff964a520df7a35e3,Velvet Pub,8.1,"['Night Club', 'Bar', 'Restaurant']","Cln 102, Brasília, DF, 70722-520",-15.78307,-47.88402
4b80719ef964a520f17230e3,Fran's Café,6.9,"['Café', 'Restaurant']","Edifício Doutor Crispim, Quadra 2, lojas 11/12/13 (Térreo), Brasília, DF, 70710-100",-15.78307,-47.88402
4fecca37e4b041ddd80be941,Bioon Cafe,8.1,['Restaurant'],"Cln, 303, Brasília, DF, 70735-520",-15.78307,-47.88402
4d29ed054ab78eec253d3026,Nutrifresh - Alimentação Inteligente,7.0,['Restaurant'],"CLN 303 Bl. A, Brasília, DF, 70735-530",-15.78307,-47.88402
4f205de8e4b01d409969c2ed,O Carioca Lanches Especiais,6.8,['Restaurant'],"Quadra Cln 303 Bloco D Q, 303, Brasília, DF, 70735-540",-15.78307,-47.88402
4ee8cb055c5c99a2dc601b36,Cacau Show,7.2,"['Cafes, Coffee, and Tea Houses', 'Restaurant']","Liberty Shopping - Piso 1, SCN, 2 (Térreo, Lj. T411), Brasília, DF, 70712-904",-15.78307,-47.88402
5b116a83419a9e002caec9a6,Quanto Cafe,8.6,"['Coffee Shop', 'Restaurant']","Comercio Local Norte 103 Bloco A Asa Norte, Brasília, DF, 70732-510",-15.78307,-47.88402
4c0684e0cf8c76b0b6963a65,Cristina Colina da Pedra Cafés Especiais,7.8,"['Café', 'Coffee Shop', 'Restaurant']","Cln 202 norte bloco A loja, 45, Brasília, DF, 70832-515",-15.78307,-47.88402
4b69e2e8f964a52044ba2be3,Armazém do Ferreira,7.4,"['Beer Bar', 'Restaurant']","Cln 202 Bl A, Brasília, DF, 70832-515",-15.78307,-47.88402
4b9c1d89f964a520af4b36e3,Daniel Briand Pâtissier & Chocolatier,8.5,"['Café', 'Coffee Shop', 'Restaurant']","Cln 104, Brasília, DF, 70733-510",-15.78307,-47.88402
4e0cf1b6aeb7a5b33edb556c,Alexandre's Bar Brasilia,7.4,"['Dive Bar', 'Restaurant']","702/703, Asa Norte, Brasilia, Federal District, Brasília, DF, 70730-515",-15.78307,-47.88402
4cb6216d1b0af04df355ce25,Panificadora Savassi,6.6,"['Bakery', 'Restaurant']","Cln 307 Bl E, Brasília, DF, 70746-550",-15.76929,-47.8925
5c1242bd3af988002c40e5eb,Soberani Steak,,['Restaurant'],"Sclrn 706, Brasília, DF, 70740-514",-15.76929,-47.8925
4e0cf1b6aeb7a5b33edb556c,Alexandre's Bar Brasilia,7.4,"['Dive Bar', 'Restaurant']","702/703, Asa Norte, Brasilia, Federal District, Brasília, DF, 70730-515",-15.78104,-47.89076
4fecca37e4b041ddd80be941,Bioon Cafe,8.1,['Restaurant'],"Cln, 303, Brasília, DF, 70735-520",-15.78104,-47.89076
4d7a97c67451236a8f7be4fe,Churrasquinho do Gaúcho,6.9,"['Cafes, Coffee, and Tea Houses', 'Restaurant']","SEPN 504, Bl. C (W2 Norte), Brasília, DF",-15.78104,-47.89076
4c72a4f457b6a1435601c6cc,Kopenhagen,8.4,"['Coffee Shop', 'Restaurant']","Pátio Brasil Shopping, Brasília, DF, 70715-900",-15.78104,-47.89076
4f205de8e4b01d409969c2ed,O Carioca Lanches Especiais,6.8,['Restaurant'],"Quadra Cln 303 Bloco D Q, 303, Brasília, DF, 70735-540",-15.78104,-47.89076
59305853e65d0c1908f0fec1,Restaurante Vila Cinco,7.6,['Restaurant'],"Brasília, DF, 70715-900",-15.78104,-47.89076
586e73b018dc533cf93b7757,Castália Padaria e Café,8.8,"['Bakery', 'Restaurant']","CLN 102 Norte, Bloco D Lojas 64/74, Brasilia, Federal District, Brasília, DF, 70722-540",-15.78104,-47.89076
515cceace4b0c49b3f20da69,Malbec Beer,8.1,"['Bar', 'Brewery', 'Restaurant']","Shn Quadra, 1 (Térreo), Brasília, DF, 70701-010",-15.7911,-47.8867
4cb395411168a093a1314323,Cacau Show,8.6,"['Cafes, Coffee, and Tea Houses', 'Restaurant']","Shopping Conjunto Nacional (2º Piso), Brasília, DF, 70077-900",-15.7911,-47.8867
4bb3624a2397b713070338b3,Kopenhagen,7.6,"['Coffee Shop', 'Restaurant']","Shopping Conjunto Nacional (2º Piso), Brasília, DF, 70077-900",-15.7911,-47.8867
58414c334bafb71470eb004b,Bacio di Latte - Shopping Conjunto Nacional,9.1,"['Ice Cream Parlor', 'Restaurant']","SDN Conjunto A Shopping Conjunto Nacional, Brasília, DF, 70077-900",-15.7911,-47.8867
5706d023498eb7eb702acffe,Gádio Café,7.2,"['Café', 'Restaurant']","Shopping Conjunto Nacional (2º Piso), Brasília, DF, 70077-900",-15.7911,-47.8867
4c72a4f457b6a1435601c6cc,Kopenhagen,8.4,"['Coffee Shop', 'Restaurant']","Pátio Brasil Shopping, Brasília, DF, 70715-900",-15.7911,-47.8867
53d6cffd498ee7e6da02f4df,Chiquinho Sorvetes,7.4,"['Ice Cream Parlor', 'Restaurant']","Sdn Lote Unico cj a SN, Brasília, DF, 70077-900",-15.7911,-47.8867
61bd01181dff746a82167383,Camarada Camarão,7.2,['Restaurant'],"Shopping ID, Brasília, DF, 70297-400",-15.78813,-47.89467
